datetime,clientid,minute,country_code,sourcemedium,internal_event,device_category,hour,channel,carrier,wifi,operator,external_event
2020-03-28 21:44:31,5448330610-38785362676592A27982617515855L91K718030,44,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,21,,,False,,B
2020-03-28 21:44:31,5449858967-88180522597822A27982617515855L91K613870,44,CO,organic,install,phone,21,,Movistar,True,Movistar,B
2020-03-28 21:44:33,5449260682-22870342A27982617515855L91K,44,CO,organic,install,phone,21,,,True,,B
2020-03-28 21:54:27,5450458145-21825343251462A27982617515855L91K311006,54,CO,organic,install,phone,21,,"""#quedateencasa""",True,TIGO,AA
2020-03-28 21:54:28,5450456618-71615409961852A27982617515855L91K263832,54,CO,organic,install,phone,21,,Movistar,True,Movistar,AA
2020-03-28 21:54:29,3428375456-85328670455552A27982617515835L91K14401,54,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,21,Facebook,,False,,AA
2020-03-28 21:54:33,5450467995-67373074639332A27982617515855L91K95914,54,CO,organic,install,phone,21,,Movistar,False,Movistar,AA
2020-03-28 21:54:35,5450467873-88552694624862A27982617515855L91K845254,54,CO,organic,install,phone,21,,"""#quedateencasa""",True,TIGO,AA
2020-03-28 21:54:36,5450461465-23661258658832A27982617515855L91K524369,54,CO,organic,install,phone,21,,Virgin Mobile,True,Virgin Mobile,AA
2020-03-28 21:54:39,5450470565-71573048832392A27982617515855L91K401821,54,CO,Facebook Ads,install,phone,21,Facebook,Movistar,True,Movistar,AA
2020-03-28 21:54:39,5450453132-71014167255012A27982617515855L91K560794,54,CO,branch_int,install,phone,21,,Claro,True,Claro,AA
2020-03-28 21:54:39,5450470509-34161726521262A27982617515855L91K228368,54,CO,branch_int,install,phone,21,,,True,Avantel 4G LTE,AA
2020-03-28 22:23:23,5452190786-64737724425232A27982617515855L91K991240,23,CO,branch_int,install,phone,22,,"""#quedateencasa""",False,TIGO,Z
2020-03-28 22:23:23,5452192082-58166084968682A27982617515855L91K392528,23,CO,organic,install,phone,22,,TIGO,True,TIGO,Z
2020-03-28 22:23:24,5452198276-40685013614912A27982617515855L91K004911,23,CO,organic,install,phone,22,,"""#quedateencasa""",True,TIGO,Z
2020-03-28 22:23:24,5452197228-69933416188252A27982617515855L91K802732,23,CO,Facebook Ads,install,phone,22,Facebook,Movistar,True,Movistar,Z
2020-03-28 22:23:25,5452199466-90403766388682A27982617515855L91K924369,23,CO,organic,install,phone,22,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",Z
2020-03-28 22:23:25,5452192906-50253183493622A27982617515855L91K851466,23,CO,organic,install,phone,22,,Claro,True,Claro,Z
2020-03-28 22:23:29,5452204986-22839138216752A27982617515855L91K556495,23,CO,organic,install,phone,22,,Claro,True,Claro,Z
2020-03-28 22:23:29,5452040529-17210952A27982617515855L91K,23,CO,Facebook Ads,install,phone,22,Instagram,,True,,Z
2020-03-28 22:23:32,5448631791-46771313750102A27982617515855L91K97866,23,CO,branch_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,22,,,False,,Z
2020-03-28 22:23:32,5452200596-39089095410042A27982617515855L91K329188,23,CO,organic,install,phone,22,,quedateencasa,False,TIGO 4G,Z
2020-03-28 22:23:34,5449650012-91678412A27982617515855L91K,23,CO,Facebook Ads,install,phone,22,Facebook,,True,,Z
2020-03-28 22:41:21,9127989024-87756513632152A27982617515795L91K876464,41,CO,liftoff_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,22,,,False,,F
2020-03-28 22:41:22,5453271526-75259774001162A27982617515855L91K384258,41,CO,branch_int,install,phone,22,,Claro,False,Claro,F
2020-03-28 22:41:22,5453278360-66351709542132A27982617515855L91K183615,41,CO,organic,install,phone,22,,Movistar,False,Movistar,F
2020-03-28 22:41:23,5453269965-47298543272942A27982617515855L91K429814,41,CO,branch_int,install,phone,22,,Claro,True,Claro,F
2020-03-28 22:41:24,5453246138-60558390315272A27982617515855L91K820121,41,CO,organic,install,phone,22,,Claro,False,Claro,F
2020-03-28 22:41:26,5453279607-54194869381512A27982617515855L91K392453,41,CO,Facebook Ads,install,phone,22,Facebook,Movistar,True,Movistar,F
2020-03-28 22:41:28,5453276588-85698402628452A27982617515855L91K555270,41,CO,Facebook Ads,install,phone,22,Messenger,TIGO,False,TIGO,F
2020-03-28 22:41:31,5453284839-33537264228472A27982617515855L91K091070,41,CO,Facebook Ads,install,phone,22,Instagram,Claro,True,Claro,F
2020-03-28 22:41:31,5453264590-80301154736132A27982617515855L91K106490,41,CO,Facebook Ads,install,phone,22,Facebook,TIGO,False,TIGO,F
2020-03-28 22:41:32,4929740610-80732342481522A27982617515845L91K783518,41,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,22,Facebook,,False,,F
2020-03-28 22:41:35,5453289641-91448663310112A27982617515855L91K165930,41,CO,organic,install,phone,22,,,True,,F
2020-03-28 22:51:16,5453873511-84484449925942A27982617515855L91K042925,51,CO,organic,install,phone,22,,"""#QuedateEnCasa""",True,Claro,B
2020-03-28 22:51:22,5453876714-53284707260162A27982617515855L91K561415,51,CO,organic,install,phone,22,,Claro,True,Claro,B
2020-03-28 22:51:28,5453882069-39802584222302A27982617515855L91K922349,51,CO,organic,install,phone,22,,"""#QuedateEnCasa""",True,"""#QuedateEnCasa""",B
2020-03-28 22:51:30,5453882965-12950483502822A27982617515855L91K553259,51,CO,organic,install,phone,22,,Movistar,False,Movistar,B
2020-03-28 23:10:08,5455004125-60455742538632A27982617515855L91K634426,10,CO,organic,install,phone,23,,Claro,True,Claro,R
2020-03-28 23:10:08,5454997680-62054448235722A27982617515855L91K28995,10,CO,organic,install,phone,23,,Movistar,False,Movistar,R
2020-03-28 23:10:09,5455005478-24317732407282A27982617515855L91K112444,10,CO,organic,install,phone,23,,Claro,True,Claro,R
2020-03-28 23:10:10,5455000595-49307684607132A27982617515855L91K131166,10,CO,organic,install,phone,23,,TIGO,True,TIGO,R
2020-03-28 23:10:11,5455004430-72610444915322A27982617515855L91K833164,10,CO,Facebook Ads,install,phone,23,Instagram,Claro,True,Claro,R
2020-03-28 23:10:19,5172695802-41170653076412A27982617515855L91K690878,10,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,R
2020-03-28 23:10:22,5455004615-18197928945462A27982617515855L91K255911,10,CO,googleadwords_int,install,phone,23,Search,"""#quedateencasa""",False,TIGO,R
2020-03-28 23:10:39,5455034805-66338240105572A27982617515855L91K642618,10,CO,organic,install,phone,23,,Claro,True,Claro,CC
2020-03-28 23:10:41,5455035274-41808912389362A27982617515855L91K592271,10,CO,organic,install,phone,23,,Claro,True,Claro,CC
2020-03-28 23:10:41,5455036109-27257829119932A27982617515855L91K403872,10,CO,organic,install,phone,23,,ETB 4G,True,ETB 4G,CC
2020-03-28 23:10:42,5455033524-75246013544092A27982617515855L91K003780,10,CO,organic,install,phone,23,,Claro,True,Claro,CC
2020-03-28 23:10:43,5454568211-23543262917652A27982617515855L91K07946,10,CO,branch_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,CC
2020-03-28 23:10:44,5451537587-40233046794752A27982617515855L91K041148,10,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,Facebook,,False,,CC
2020-03-28 23:10:45,5455040866-22415933292182A27982617515855L91K154320,10,CO,Facebook Ads,install,phone,23,Instagram,Virgin Mobile,True,Virgin Mobile,CC
2020-03-28 23:10:48,5455033204-75276255840522A27982617515855L91K543885,10,CO,branch_int,install,phone,23,Otro,"""#quedateencasa""",True,TIGO,CC
2020-03-28 23:10:52,5455035489-11287714340392A27982617515855L91K972612,10,CO,organic,install,phone,23,,Movil Exito,True,Movil Exito,CC
2020-03-28 23:40:55,5408033443-21857135436632A27982617515855L91K90959,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:55,5407121708-77796750595762A27982617515855L91K486168,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:55,5172923455-49563447643162A27982617515855L91K428305,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:55,5095800905-90766549551272A27982617515855L91K412925,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:55,5404171960-18495175005642A27982617515855L91K764582,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:55,3776834543-90951758310012A27982617515835L91K20159,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:55,5336051502-72138516406332A27982617515855L91K240062,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:55,5407485973-66202907118182A27982617515855L91K258167,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:55,5368288945-62989167992132A27982617515855L91K534026,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:55,4483526584-62442054989662A27982617515845L91K67359,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:55,4975007932-80685267563652A27982617515845L91K768359,40,CO,branch_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:56,5324891208-21516415227032A27982617515855L91K183650,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:56,5404273204-12081915415732A27982617515855L91K809769,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:56,5317640420-21270423376492A27982617515855L91K288865,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:56,5408298172-81307742A27982617515855L91K,40,CO,Apple Search Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:56,5407416580-75647589088662A27982617515855L91K855965,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:56,5408057955-31061978811742A27982617515855L91K485623,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:56,5408499245-80484426320162A27982617515855L91K99641,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:56,5407568435-10941471983872A27982617515855L91K152322,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:56,5407386757-88013796030822A27982617515855L91K536086,40,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,Instagram,,False,,BB
2020-03-28 23:40:56,a2e4a-9d31-4765-b67c-2b52A279826175d2ca5L91K65b492b21-p,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:56,4975735967-17375545964062A27982617515845L91K441269,40,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,Facebook,,False,,BB
2020-03-28 23:40:56,5407120579-16463721228092A27982617515855L91K370753,40,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,Facebook,,False,,BB
2020-03-28 23:40:57,5254702126-95870422A27982617515855L91K,40,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,Facebook,,False,,BB
2020-03-28 23:40:57,5326566697-19439940421862A27982617515855L91K736304,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:57,5408162428-91066386368682A27982617515855L91K773243,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:57,5331760659-26832146041792A27982617515855L91K925042,40,CO,branch_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:57,5408805541-43482208771742A27982617515855L91K700443,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:57,5405972296-19451922A27982617515855L91K,40,CO,googleadwords_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,UAC_Video,,False,,BB
2020-03-28 23:40:57,4210798762-37394538768282A27982617515845L91K641241,40,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,Facebook,,False,,BB
2020-03-28 23:40:57,4964578269-28913664584112A27982617515845L91K199794,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:57,5408278115-20814196237702A27982617515855L91K772646,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:57,5408159657-46683387254862A27982617515855L91K13449,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:57,5456847584-58163445413542A27982617515855L91K285219,40,CO,organic,install,phone,23,,,True,TIGO,BB
2020-03-28 23:40:57,1339882951-90407241787472A27982617515815L91K391085,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:58,0839967714-21993772A27982617515405L91K,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:58,5351530457-77425484364762A27982617515855L91K97584,40,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,Instagram,,False,,BB
2020-03-28 23:40:58,5409010855-26547261898282A27982617515855L91K048775,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:58,21811-e4e9-4da2-90cb-ff12A27982617557825L91K4a8263c63-o,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:58,672ff-8365-4bee-9661-2b62A279826175d2065L91K14a82d519-p,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:58,1efff-dac3-4fed-a719-3b42A279826175a3b15L91K203d168e9-p,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:58,5409229080-79361091287692A27982617515855L91K809035,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:58,5402752869-32987925384722A27982617515855L91K151483,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:58,4797383546-67874442A27982617515845L91K,40,CO,branch_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,referrals,,False,,BB
2020-03-28 23:40:58,5405421492-29653498729862A27982617515855L91K285578,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:58,5282458994-98626762A27982617515855L91K,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:58,5402869728-53690881259182A27982617515855L91K502392,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:59,4907477611-19147820537582A27982617515845L91K736099,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:59,4899587029-18151535094872A27982617515845L91K485384,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:59,5177483087-24945327322912A27982617515855L91K249149,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:59,5409317608-35511602A27982617515855L91K,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:59,5409634995-69441437951882A27982617515855L91K917237,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:59,5407714566-83684727706892A27982617515855L91K778957,40,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,Facebook,,False,,BB
2020-03-28 23:40:59,5398802415-15430812A27982617515855L91K,40,CO,googleadwords_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,UAC_Display,,False,,BB
2020-03-28 23:40:59,8988296718-50624732A27982617515285L91K,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:40:59,5365952067-89817011982452A27982617515855L91K605403,40,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:00,5409817036-13354420222332A27982617515855L91K796841,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:00,7067224537-95579542A27982617515175L91K,41,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,Instagram,,False,,BB
2020-03-28 23:41:00,5405817032-07343752A27982617515855L91K,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:00,5408871209-51198222A27982617515855L91K,41,CO,googleadwords_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,UAC_Display,,False,,BB
2020-03-28 23:41:00,5410005693-15633627005632A27982617515855L91K301664,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:00,0971485769-71471084522082A27982617515605L91K850644,41,CO,mobvista_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:00,5401381857-80499407959402A27982617515855L91K947476,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:00,ec245-2a8d-40ed-873e-ad82A27982617585ee5L91K665f645c4-p,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:01,8958224733-13574272246922A27982617515785L91K765232,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:01,5410095814-90495122316582A27982617515855L91K992475,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:01,5272919045-77417342299452A27982617515855L91K483748,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:01,5408527257-89912670175042A27982617515855L91K417166,41,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,Instagram,,False,,BB
2020-03-28 23:41:01,5401178847-91536519108752A27982617515855L91K444400,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:01,5409906978-23055215103092A27982617515855L91K248387,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:01,81eff-6bb2-4b25-9dec-40c2A279826175bf685L91K3d7fc71be-c,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:01,5726851813-22669152A27982617515455L91K,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:01,4790539863-77567490786852A27982617515845L91K66729,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:01,5405691287-59769097709472A27982617515855L91K528780,41,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,Instagram,,False,,BB
2020-03-28 23:41:01,d8381-0e92-4b06-b0e1-3422A279826175b09d5L91Kacffdca80-p,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:01,5408180446-52852355801142A27982617515855L91K132979,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:02,4814377157-43104182A27982617515845L91K,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:02,999c1-d6b0-4e62-9fe7-c132A279826175fc395L91Kd48b1e3c8-p,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:02,5278184814-33850679545042A27982617515855L91K216915,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:02,5410347868-78041298983062A27982617515855L91K910891,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:02,5352342338-71214989365642A27982617515855L91K382322,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:02,5409565234-78692906372922A27982617515855L91K248196,41,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,Facebook,,False,,BB
2020-03-28 23:41:02,5409725718-53184112A27982617515855L91K,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:02,5410741119-77700937717152A27982617515855L91K082533,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:02,5410236680-15493204716352A27982617515855L91K147807,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:02,5334892326-58021085863542A27982617515855L91K939156,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:03,4894337749-73661492A27982617515845L91K,41,CO,googleadwords_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,UAC_Display,,False,,BB
2020-03-28 23:41:03,5409955096-25202852550822A27982617515855L91K048400,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:03,5407788067-16402932A27982617515855L91K,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:03,5411017014-26840111516242A27982617515855L91K339494,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:03,5162148091-46849049947502A27982617515855L91K176823,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:03,5357730215-37068552A27982617515855L91K,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:03,5411089428-76089680380172A27982617515855L91K954966,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:03,5410815959-54570811312022A27982617515855L91K380797,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:03,4979207373-84912517991202A27982617515845L91K748402,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:03,5010419648-48436142A27982617515855L91K,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:03,5456831286-58928120048602A27982617515855L91K406937,41,CO,organic,install,phone,23,,"""#quedateencasa""",True,TIGO,BB
2020-03-28 23:41:03,5411087569-44514497669342A27982617515855L91K515180,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:03,3255166857-77447340567332A27982617515835L91K57477,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:04,5407683157-68017216290352A27982617515855L91K80851,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:04,5235957080-27907472A27982617515855L91K,41,CO,branch_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:04,5070302244-57992198393402A27982617515855L91K373239,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:04,7083113154-17348201963652A27982617515575L91K757409,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:04,5410230580-64480165540162A27982617515855L91K634333,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:04,5410562115-39246422636682A27982617515855L91K925834,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:04,5363842484-46136545051242A27982617515855L91K291749,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:04,4913458595-16420102A27982617515845L91K,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:04,5410428175-64245697505542A27982617515855L91K633263,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:04,5347256963-47220846536912A27982617515855L91K114497,41,CO,branch_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:04,5411279052-43960078474052A27982617515855L91K954362,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:05,a4afe-57ed-4c4b-b5ac-3db2A279826175fe5a5L91K6a39312a9-p,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:05,3476648837-18274227387542A27982617515735L91K238359,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:05,5411709759-16180421015942A27982617515855L91K761118,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:05,5408711747-99969962A27982617515855L91K,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:05,5345301712-11493474999992A27982617515855L91K884519,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:05,5404787242-40287512A27982617515855L91K,41,CO,Apple Search Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:05,6904380237-59527494083862A27982617515665L91K360798,41,CO,moloco_int,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:05,5411577476-80013421875692A27982617515855L91K916985,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:05,5323379041-46734642A27982617515855L91K,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:06,4629231581-54260462A27982617515345L91K,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
2020-03-28 23:41:06,5268164636-38880057944862A27982617515855L91K974089,41,CO,Facebook Ads,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,Facebook,,False,,BB
2020-03-28 23:41:06,5411521563-64039225911992A27982617515855L91K440067,41,CO,organic,FIRST_ORDER_PLACED_CONFIRMED_BACK,,23,,,False,,BB
